id,currency_id,interval_id,sentiment_score,end_time,direction,news_num
afa03b0f6ed8460faac8de98329199a5,2,1,0.00000000,"2018-10-01 00:33:00",NULL,0
26499b8cf2754271946ad7781f217b24,2,1,0.00000000,"2018-10-01 00:34:00",NULL,0
4a04db2d7ac54aef954274c08f1a86cc,2,1,0.00000000,"2018-10-01 00:35:00",NULL,0
b7adfa28ed9c46c6a959b184a0ebc4eb,2,1,0.00000000,"2018-10-01 00:36:00",NULL,0
ef0078e7f1e54d1dae0863fc5c0418c3,2,1,0.00000000,"2018-10-01 00:37:00",NULL,0
227bb435754f46889a638324dc3bdcf3,2,1,0.00000000,"2018-10-01 00:38:00",NULL,0
00863264b7cb45c98bb138f540ebd442,2,1,0.00000000,"2018-10-01 00:39:00",NULL,0
ab88a1825c5b47ba804f89aeb80afb04,2,1,0.00000000,"2018-10-01 00:40:00",NULL,0
38ed22f086754184ad1692b8a798ad03,2,1,0.00000000,"2018-10-01 00:41:00",NULL,0
60a62f55604d4dc294c2414da3fef35d,2,1,0.00000000,"2018-10-01 00:42:00",NULL,0
d970d0cb0bd546ec9a8418efab09a72f,2,1,0.00000000,"2018-10-01 00:43:00",NULL,0
659dd914fc744cc68edeb2b5f5b9c716,2,1,0.00000000,"2018-10-01 00:44:00",NULL,0
62beec1779b849bda3d4f70584a9131c,2,1,0.00000000,"2018-10-01 00:45:00",NULL,0
cd078ccf3aa342adbd51eafd1c0e4026,2,1,0.00000000,"2018-10-01 00:46:00",NULL,1
020ce21b96b9454db933adab103082d6,2,1,0.00000000,"2018-10-01 00:47:00",NULL,0
22c1fcf36e2d4b87bffc6f9ceab84734,2,1,0.00000000,"2018-10-01 00:48:00",NULL,0
17cc08406b214910b8a3a19e3af637e5,2,1,0.00000000,"2018-10-01 00:49:00",NULL,0
5fe7090c67284c55a26e8f7c1e51f8b0,2,1,0.00000000,"2018-10-01 00:50:00",NULL,0
0a8c590ecee944da93419c3d6d4237bc,2,1,0.00000000,"2018-10-01 00:51:00",NULL,0
b6c3d58d12804d52979ca6befe33f777,2,1,0.00000000,"2018-10-01 00:52:00",NULL,0
540e08a49b8949acadfaf6fe959177d1,2,1,-1.64200000,"2018-10-01 00:53:00",NULL,1
dbce1fa3c2e747e88165c4c9ab856d6c,2,1,-1.47100000,"2018-10-01 00:54:00",NULL,0
5bcc2cba9e564529a174aa15b031acdb,2,1,-1.30800000,"2018-10-01 00:55:00",NULL,0
a7eac07818444101b372999a2b78e3c5,2,1,-1.15500000,"2018-10-01 00:56:00",NULL,0
d0d19246198847f386a57c5dbda8fbbb,2,1,-0.76780000,"2018-10-01 00:57:00",NULL,0
1da1c7bf4cd34f32af380fafee8d2e2b,2,1,0.00000000,"2018-10-01 00:58:00",NULL,0
819820d7632c4cd89d32c3e9ce3ea115,2,1,0.00000000,"2018-10-01 00:59:00",NULL,0
4a1bc64e21d04cbe8085b297325bcd0c,2,1,0.00000000,"2018-10-01 01:00:00",NULL,0
a65a58795e9e43f4a4698ae733d1cb10,2,1,0.00000000,"2018-10-01 01:04:00",NULL,0
abcabe53235f453c8b4b6692f18df679,2,1,0.00000000,"2018-10-01 01:17:00",NULL,0
d24ff5a0c9ba47c0b49cc7af5b8e102f,2,1,0.00000000,"2018-10-01 01:18:00",NULL,0
444f7689c3e04109ae29c5b98b3752f9,2,1,0.00000000,"2018-10-01 01:19:00",NULL,0
14bca3c2a6d242638f4a593144c0bf22,2,1,0.00000000,"2018-10-01 01:20:00",NULL,0
de2123968cb445a8afc28191e4ada922,2,1,0.00000000,"2018-10-01 01:21:00",NULL,0
512709dcb12140779409d5dfaceb54e4,2,1,0.00000000,"2018-10-01 01:22:00",NULL,0
624356ac49e64584af6a441dd8398294,2,1,0.00000000,"2018-10-01 01:23:00",NULL,0
97eaaaa001454ff8bffe8f60ccee74bd,2,1,0.00000000,"2018-10-01 01:24:00",NULL,0
dd61dbc2b0bc4df198ba1949dde812e7,2,1,0.00000000,"2018-10-01 01:25:00",NULL,0
8b46a8501f8043eca92b110291fbe525,2,1,0.00000000,"2018-10-01 01:26:00",NULL,0
d3e7161216a9465a85787948003492ee,2,1,0.00000000,"2018-10-01 01:27:00",NULL,0
59acd29a198548d29563f1d0fe18fefd,2,1,0.00000000,"2018-10-01 01:28:00",NULL,0
681c608294aa45f1a7493d43d41ce484,2,1,-3.02200000,"2018-10-01 01:29:00",NULL,1
b74077d901234f4ab5b6295e6eeecee4,2,1,-4.32000000,"2018-10-01 01:30:00",NULL,0
4c070079d52e4137821cf750e268c474,2,1,16.47000000,"2018-10-01 01:31:00",NULL,1
23c1df54ad8f4aec947e8432f93de356,2,1,70.47000000,"2018-10-01 01:32:00",NULL,0
8607f68f280a4082a63e5dd3850c3106,2,1,62.16000000,"2018-10-01 01:33:00",NULL,0
1ca4547d5c45444eb0d8db96d4812743,2,1,55.15000000,"2018-10-01 01:34:00",NULL,0
e3ca777cd9c94dec805de4af9c86a02c,2,1,48.55000000,"2018-10-01 01:35:00",NULL,0
27ccf55323da45db805f8dfbc639698f,2,1,42.87000000,"2018-10-01 01:36:00",NULL,0
e9387c3b737b4db9b8cb04ee2d7829f9,2,1,38.47000000,"2018-10-01 01:37:00",NULL,0
6269b1a76eb94e0ba1d7ef1b5aaec315,2,1,33.75000000,"2018-10-01 01:38:00",NULL,0
d2a7490314ad4018bfff87c13ee54d69,2,1,29.61000000,"2018-10-01 01:39:00",NULL,0
cf80fb4edba54c95a14bd5fcf3de8c52,2,1,25.98000000,"2018-10-01 01:40:00",NULL,0
de97f5a8435c426d99feb86a06b28336,2,1,22.82000000,"2018-10-01 01:41:00",NULL,0
f4d58a76752b4966af5145fb939cf5b9,2,1,21.08000000,"2018-10-01 01:42:00",NULL,0
902b7e73ad014304a893acfc1fce501e,2,1,18.91000000,"2018-10-01 01:43:00",NULL,0
2b5156b9566244518f01c665c7c8ae49,2,1,16.67000000,"2018-10-01 01:44:00",NULL,0
03e83a18e1a54a90b98bdfc28cfffad9,2,1,14.61000000,"2018-10-01 01:45:00",NULL,0
62959fac397149b8b9152d6de1afa8ef,2,1,12.81000000,"2018-10-01 01:46:00",NULL,0
eab19eca09fb44899e8ad4f381a30da8,2,1,11.37000000,"2018-10-01 01:47:00",NULL,0
bea3ca9a3747431c846369ce015be0f9,2,1,10.04000000,"2018-10-01 01:48:00",NULL,0
0460c6c2ae6e4d149f9ef1a5a23b4bdc,2,1,8.91300000,"2018-10-01 01:49:00",NULL,0
2a3aee4986be448dba47b6112c0cebf1,2,1,7.84600000,"2018-10-01 01:50:00",NULL,1
d8ced6669afd43198b300ff822fbcac9,2,1,6.82200000,"2018-10-01 01:51:00",NULL,0
f7b225d285c34cf5bdb7f06058207615,2,1,6.13300000,"2018-10-01 01:52:00",NULL,0
41fcca41f3d54340847ada61e437a08b,2,1,5.37000000,"2018-10-01 01:53:00",NULL,0
7d8e65682f294998805e6acd9d33f53c,2,1,4.73600000,"2018-10-01 01:54:00",NULL,0
cde9118e50b841a380614ac184f74b39,2,1,4.16100000,"2018-10-01 01:55:00",NULL,0
66cc240a930347779ad252a6cc13212e,2,1,3.67400000,"2018-10-01 01:56:00",NULL,0
e50d88c71cb2425ea8d8592015bcabfa,2,1,3.22500000,"2018-10-01 01:57:00",NULL,0
aed4d80c358745d5be38ae22fcc1a4d5,2,1,2.88000000,"2018-10-01 01:58:00",NULL,0
1393292d756b4aa9b903d22513c8b867,2,1,2.54500000,"2018-10-01 01:59:00",NULL,0
221c935965b24939aa47b9cf342fc305,2,1,2.23600000,"2018-10-01 02:00:00",NULL,0
50280f845a4b4c22a36d30be75dedf9c,2,1,1.95700000,"2018-10-01 02:01:00",NULL,0
3bfbc0eb424a44a5873173ed1a1caa8e,2,1,1.74000000,"2018-10-01 02:02:00",NULL,0
5c07d4fcf15c4cfdbefdbd7f9ca6332c,2,1,1.55100000,"2018-10-01 02:03:00",NULL,0
1387e599d115436eb677ba83cdc68a4c,2,1,1.35500000,"2018-10-01 02:04:00",NULL,0
3cd70ff6839f4ddbaec64141126b3b70,2,1,1.19400000,"2018-10-01 02:05:00",NULL,0
92a67736848144b9b8bbec608d44a132,2,1,1.06700000,"2018-10-01 02:06:00",NULL,0
e4160b53ea4340e2ac21f87e936442ae,2,1,0.00000000,"2018-10-01 02:07:00",NULL,1
38c3dc36633d4780998811dcb0146404,2,1,0.00000000,"2018-10-01 02:08:00",NULL,0
4e8a90a4c3af4eb081ccb0693a651ce4,2,1,0.00000000,"2018-10-01 02:09:00",NULL,0
db83acd526a14a74ab09b914489335e7,2,1,0.00000000,"2018-10-01 02:10:00",NULL,0
5f44bd41f3f64990b35ba1ce6e38247e,2,1,0.00000000,"2018-10-01 02:11:00",NULL,0
1cff02db2d4e4a0785bf2b8eb66e8719,2,1,0.00000000,"2018-10-01 02:12:00",NULL,0
1a57f6ffb04b449ebd6abf3d33907d0d,2,1,0.00000000,"2018-10-01 02:13:00",NULL,0
e30bd60d729b47f3bd412934825f95e3,2,1,0.00000000,"2018-10-01 02:14:00",NULL,0
4fb12e28168644b8a6ce81facdedbc15,2,1,0.00000000,"2018-10-01 02:15:00",NULL,0
323d8ca3994541628f2f63bc15d8f711,2,1,0.00000000,"2018-10-01 02:16:00",NULL,0
1f2abcf9ec4f47a8b0626d929700871b,2,1,0.00000000,"2018-10-01 02:17:00",NULL,0
e525eb2240934337a8b57a1b2ec4bc09,2,1,0.00000000,"2018-10-01 02:18:00",NULL,0
643ce9b1088a458ebd0bf2d94bea1236,2,1,0.00000000,"2018-10-01 02:19:00",NULL,1
36258c1acf0f496b9823b233fb13cdd2,2,1,0.00000000,"2018-10-01 02:20:00",NULL,0
b38ae626ea6b42eeba5527077796f859,2,1,0.00000000,"2018-10-01 02:21:00",NULL,0
bbaad12418da451b8cca21b650392dbe,2,1,0.00000000,"2018-10-01 02:22:00",NULL,0
119a0b557b9a4eb4a58f71c4208eed2c,2,1,0.00000000,"2018-10-01 02:23:00",NULL,0
6f59461cd8af4e58bff378870e6c973e,2,1,0.00000000,"2018-10-01 02:24:00",NULL,1
851be178168b488bb542bf44850f4ce6,2,1,0.00000000,"2018-10-01 02:25:00",NULL,0
460944a875fe468abc2e968150e6ffcc,2,1,-0.76000000,"2018-10-01 02:26:00",NULL,1
2eae59bbb8c046cb8d8bc6dd9645fcd7,2,1,-3.93300000,"2018-10-01 02:27:00",NULL,0
0f0c6c6b0f6844f484b7accfda2a7c8c,2,1,-3.40700000,"2018-10-01 02:28:00",NULL,0
5e02cf27af9946168b24eabd2a2d96e6,2,1,-2.99700000,"2018-10-01 02:29:00",NULL,0
a9acffbd9a0e40b0867a435cb559d13c,2,1,-2.67100000,"2018-10-01 02:30:00",NULL,0
7483b4a35ecf4446a1aaa7a64702c12c,2,1,-2.32100000,"2018-10-01 02:31:00",NULL,0
e1b243e845d347e0befa3c4d73fe01bf,2,1,-2.07200000,"2018-10-01 02:32:00",NULL,0
0b77fb8cca914b4190a61ef483c0cb98,2,1,-1.84600000,"2018-10-01 02:33:00",NULL,0
9d0c3785690b4d84a8969e3b847f517f,2,1,-1.60100000,"2018-10-01 02:34:00",NULL,0
0a7fbb9bef534d718f46f0c69fa32654,2,1,-1.43600000,"2018-10-01 02:35:00",NULL,0
1c41e5c853d04b9b873c9bf1b53b18e0,2,1,-1.25100000,"2018-10-01 02:36:00",NULL,0
5eb37d64a9cd41c3a9eb3640c3139f8e,2,1,-1.10500000,"2018-10-01 02:37:00",NULL,0
bde1714187084230b4cf7505b7454ee4,2,1,-0.53380000,"2018-10-01 02:38:00",NULL,0
a7d78ffe3cf04acb872407e70fca044e,2,1,0.00000000,"2018-10-01 02:39:00",NULL,0
55b4146336bd412f83f50a698236ce43,2,1,0.00000000,"2018-10-01 02:40:00",NULL,0
f58fd0edbb6b44f6a2dc150cf939cff5,2,1,0.00000000,"2018-10-01 02:41:00",NULL,0
9fa9ebedb27b4d77bf85cde804042fd1,2,1,0.00000000,"2018-10-01 02:42:00",NULL,1
d141d08a768b4f518f87b1716c79e579,2,1,0.00000000,"2018-10-01 02:43:00",NULL,0
d49c561251fe436b97a324c6ee54a32a,2,1,0.00000000,"2018-10-01 02:44:00",NULL,0
edfddd962fe145c6b48fa83c0599af2d,2,1,0.00000000,"2018-10-01 02:45:00",NULL,0
801dd75d4b1c4f658ba842dab9d47ea2,2,1,0.00000000,"2018-10-01 02:46:00",NULL,0
689175d6990e4c399aa118467ca1d257,2,1,0.00000000,"2018-10-01 02:47:00",NULL,0
b2a7fd71687843b5a5bef2d39c0f96ba,2,1,0.00000000,"2018-10-01 02:48:00",NULL,0
1ff7b0486cf24ac3a7dc71be530744a5,2,1,0.00000000,"2018-10-01 02:49:00",NULL,0
6dd866576e1a4bd58da6386e3f6b1de4,2,1,0.00000000,"2018-10-01 02:50:00",NULL,0
be5347834d1d4dc091b99140404b547d,2,1,0.00000000,"2018-10-01 02:51:00",NULL,0
cf86d8374321474fb6daf6f034df1302,2,1,0.00000000,"2018-10-01 02:52:00",NULL,0
7fcc657651e7421c98f25510eb57391e,2,1,0.00000000,"2018-10-01 02:53:00",NULL,0
c5382493afff4e1a94382abee1b86be1,2,1,0.00000000,"2018-10-01 02:54:00",NULL,0
f12383dad3e64b768afa061c3d68f767,2,1,0.00000000,"2018-10-01 02:55:00",NULL,0
27e5687f86f247c9a90f74b401b40e2b,2,1,0.00000000,"2018-10-01 02:56:00",NULL,0
3069f83799314d959f13065ad47e19ba,2,1,0.00000000,"2018-10-01 02:57:00",NULL,1
4e6505afacfb4a788c160acb10800105,2,1,0.00000000,"2018-10-01 02:58:00",NULL,2
ccd34021629c4dfdb881f1984311da07,2,1,0.00000000,"2018-10-01 02:59:00",NULL,1
9fa94a81ff834476ac5c5718b0e3c8c5,2,1,0.00000000,"2018-10-01 03:00:00",NULL,0
eefe939c7e2648ae921136b03bc87d8f,2,1,0.00000000,"2018-10-01 03:01:00",NULL,0
aad2fdca94d94f918b3b95f95dfc515e,2,1,0.00000000,"2018-10-01 03:02:00",NULL,0
af1ddc44f0e04e0280c32931cd3513f3,2,1,0.00000000,"2018-10-01 03:03:00",NULL,0
21d165ca97bb42e6a5e8ef68b0bac753,2,1,0.00000000,"2018-10-01 03:04:00",NULL,0
29ecfb6c70f849a9a6d1c24b38461890,2,1,0.00000000,"2018-10-01 03:05:00",NULL,0
4de6fe35da7347e0be48d9289cd7273e,2,1,0.00000000,"2018-10-01 03:06:00",NULL,1
3d2d94514e794868a1eb6c366e1b9e5d,2,1,0.00000000,"2018-10-01 03:07:00",NULL,0
4b1e344aae0b4319b4721358e3a45da3,2,1,0.00000000,"2018-10-01 03:08:00",NULL,0
250e544f5cbd467b8c655f68015a0419,2,1,0.00000000,"2018-10-01 03:09:00",NULL,0
3f2439f5d524450cb1bc911baa5e1700,2,1,0.00000000,"2018-10-01 03:10:00",NULL,0
670826f6dd50410fbf4e10c5988aed39,2,1,0.00000000,"2018-10-01 03:11:00",NULL,0
15619ccacb25406598bbbb8a437f763e,2,1,0.00000000,"2018-10-01 03:12:00",NULL,0
daf0505d645d4512839d151ed82ea406,2,1,0.00000000,"2018-10-01 03:13:00",NULL,0
b7b466f323664cdaa8edadf2360f26d8,2,1,0.00000000,"2018-10-01 03:14:00",NULL,0
26b3c36851644ca0841de1afa8ed91bb,2,1,0.00000000,"2018-10-01 03:15:00",NULL,0
c6f486bd4eb3403ab1b9168e79dfede2,2,1,0.00000000,"2018-10-01 03:16:00",NULL,0
8c5a3794c93d4f81941685484ee48555,2,1,0.00000000,"2018-10-01 03:17:00",NULL,0
eff8435cf98c483eb6eaea3a2af82e1b,2,1,0.00000000,"2018-10-01 03:18:00",NULL,0
1d317d004b1f4f9eaced712f7cec0b2a,2,1,0.00000000,"2018-10-01 03:19:00",NULL,0
5f686c8c165045628a2a738ce4ce8c87,2,1,0.00000000,"2018-10-01 03:20:00",NULL,0
8c44ea71b30a44e4ad2213191d9acb47,2,1,0.00000000,"2018-10-01 03:21:00",NULL,1
6581cae1783c473dbf7a123a8cd333f5,2,1,0.00000000,"2018-10-01 03:22:00",NULL,0
8054b9a71aa14dbcab08c2e115081052,2,1,0.00000000,"2018-10-01 03:23:00",NULL,0
fcb82420ca614773a01ab8f6f56ea463,2,1,0.00000000,"2018-10-01 03:24:00",NULL,0
c91db83009b646e5b85e7d079260b312,2,1,0.00000000,"2018-10-01 03:25:00",NULL,0
7cc0d9b4ceaa4cb3bb6cd228258f8e5d,2,1,0.00000000,"2018-10-01 03:26:00",NULL,0
b18c106df8444cc6bc967d3281aa449e,2,1,0.00000000,"2018-10-01 03:27:00",NULL,0
3b196f39bc4144be8c5abbaabf8f5894,2,1,0.00000000,"2018-10-01 03:28:00",NULL,0
2e21ae9f2f984af282165d1318fe7511,2,1,0.00000000,"2018-10-01 03:29:00",NULL,1
c4dcd4f6e8f24f9dafceccaf190fc962,2,1,0.00000000,"2018-10-01 03:30:00",NULL,0
2bbb769fa36b4dbf82f496aedacd3d80,2,1,0.00000000,"2018-10-01 03:31:00",NULL,0
681ada9bb49c4c61b441037ffba020ba,2,1,0.00000000,"2018-10-01 03:32:00",NULL,0
795eb83ff34d437299a6eb550d28e9c0,2,1,0.00000000,"2018-10-01 03:33:00",NULL,0
844b6f73615e4da8815e18325c72a41e,2,1,0.00000000,"2018-10-01 03:34:00",NULL,0
913a55dfe89646bb905e794f5ba90813,2,1,0.00000000,"2018-10-01 03:35:00",NULL,0
88197704f1a84422b754f771cceef68e,2,1,0.00000000,"2018-10-01 03:36:00",NULL,0
f0e9316def87420e8114b3a510c0db18,2,1,0.00000000,"2018-10-01 03:37:00",NULL,0
3162645aaf7a4338a86d9ae9a6eefbd1,2,1,0.00000000,"2018-10-01 03:38:00",NULL,0
c93a3883fdfc49ad8d37d879aae3068d,2,1,0.00000000,"2018-10-01 03:39:00",NULL,0
c03202bee58d47f5b94ff393e6f72958,2,1,0.00000000,"2018-10-01 03:40:00",NULL,0
398e74837e8b4b90ac10a8f0f41eeed7,2,1,0.00000000,"2018-10-01 03:41:00",NULL,0
4aeece6535224fc9a03c494020743bf5,2,1,0.00000000,"2018-10-01 03:42:00",NULL,0
4ef8089908dc42b491223ea9ee923ddd,2,1,0.00000000,"2018-10-01 03:43:00",NULL,0
2ef3ae15b4e94f58baefe411eabe3fc3,2,1,0.00000000,"2018-10-01 03:44:00",NULL,0
a490e941b58a4220b41642fb896a8711,2,1,0.00000000,"2018-10-01 03:45:00",NULL,0
157ff05d37ea4716978b8f071fef15bb,2,1,0.00000000,"2018-10-01 03:46:00",NULL,0
b61535c7d62f4ef38870615ed4848b2f,2,1,0.00000000,"2018-10-01 03:47:00",NULL,1
96c5dfd9ca374f25b0d35cc04b515346,2,1,-3.73200000,"2018-10-01 03:48:00",NULL,0
d329e4be847c49628704ca8bc5814176,2,1,-3.58600000,"2018-10-01 03:49:00",NULL,0
8941f07a5a9e4f5695fe8bdb3078f193,2,1,-3.16800000,"2018-10-01 03:50:00",NULL,0
d671090c9f5f44518d195269ed29d292,2,1,-2.80900000,"2018-10-01 03:51:00",NULL,0
2615886f5b0445bab9e0743aca63e6c1,2,1,-2.45700000,"2018-10-01 03:52:00",NULL,0
40c65e091fbf465a911912ad1189839f,2,1,-2.15500000,"2018-10-01 03:53:00",NULL,0
68340990c58448c4b85b9c71b0cffb55,2,1,-1.90900000,"2018-10-01 03:54:00",NULL,0
971347b6a09540fbb5758994e2af12aa,2,1,-1.70000000,"2018-10-01 03:55:00",NULL,0
eca9dca9e9564956942babd3c3aecfef,2,1,-1.50700000,"2018-10-01 03:56:00",NULL,0
3ee8cca6158847979fe09c35b5ae5c5e,2,1,-1.31200000,"2018-10-01 03:57:00",NULL,0
8d8fbd135d7c40d685a1f696c7e16fd4,2,1,-1.15900000,"2018-10-01 03:58:00",NULL,0
81ab1f1f3fc54d56b45d262302579216,2,1,-1.87100000,"2018-10-01 03:59:00",NULL,1
b31438c058844e0099968c177311add2,2,1,-1.14600000,"2018-10-01 04:00:00",NULL,0
f0cb3cea5fe34958b43f372cab309d90,2,1,-1.04000000,"2018-10-01 04:01:00",NULL,3
74972304bf5b43d6b96d8e46ccf48efc,2,1,-3.06700000,"2018-10-01 04:02:00",NULL,0
b90eb593ab204a279c9fdb5bf79b330b,2,1,-2.76900000,"2018-10-01 04:03:00",NULL,0
d7e8c8292acc480a9f5c1ff0f97343d5,2,1,-2.41600000,"2018-10-01 04:04:00",NULL,0
c9315c4d08384adfb00357a3a76a0538,2,1,-2.14400000,"2018-10-01 04:05:00",NULL,0
416b4dffea5444f28c6bef30166555b5,2,1,-1.88400000,"2018-10-01 04:06:00",NULL,0
abefa4409ff5417d950c4ecd8eb2a356,2,1,-1.65700000,"2018-10-01 04:07:00",NULL,0
88d28849116e4e62ac01417c2f370847,2,1,-1.47400000,"2018-10-01 04:08:00",NULL,0
ed30a7bf08b1470ea8d9a81494e995f9,2,1,-1.28900000,"2018-10-01 04:09:00",NULL,0
e5a61fed897247c6b009316959e6ed69,2,1,-1.13700000,"2018-10-01 04:10:00",NULL,0
13ad18591b174a899d9726e4f2623139,2,1,-0.30900000,"2018-10-01 04:11:00",NULL,0
f49c535cd51e4f4fa595f4997e905baa,2,1,0.00000000,"2018-10-01 04:12:00",NULL,0
5b5dee2076f54809ac9e5f84ef4d98c8,2,1,0.00000000,"2018-10-01 04:13:00",NULL,0
4076edc9966b409eb792dd452218d71d,2,1,0.00000000,"2018-10-01 04:14:00",NULL,0
7bd8d8b52793487cab0326e558100b39,2,1,0.00000000,"2018-10-01 04:15:00",NULL,0
4a9a9cd0f1804f64969b092e9547940e,2,1,0.00000000,"2018-10-01 04:16:00",NULL,0
d39f154df0be4e35b332318572181ba9,2,1,0.00000000,"2018-10-01 04:17:00",NULL,0
b938c1d612d140b081fc7e15b63b5c6e,2,1,0.00000000,"2018-10-01 04:18:00",NULL,0
055ea41283244d81be28f81427e512b1,2,1,0.00000000,"2018-10-01 04:19:00",NULL,0
5020c77f894c4318a8e1d74e0748e803,2,1,0.00000000,"2018-10-01 04:20:00",NULL,0
a90ccda3854f46bfa53d0b8d52a28dc2,2,1,0.00000000,"2018-10-01 04:21:00",NULL,0
94d6e3678dc1454fbd4bb6f7f9534c5a,2,1,0.00000000,"2018-10-01 04:22:00",NULL,0
b44e49a1040e4dd4a592467e86f8fd44,2,1,0.00000000,"2018-10-01 04:23:00",NULL,0
c8b43725bc414e57baf3d0d97bfa0321,2,1,0.00000000,"2018-10-01 04:24:00",NULL,0
1feb175d313e40bf8c8b5344b0b27012,2,1,0.00000000,"2018-10-01 04:25:00",NULL,0
b0b5ac463aac40529e2c039462b4e2a6,2,1,0.00000000,"2018-10-01 04:26:00",NULL,0
e7b8d342a9204c9a8dadae728b76bb51,2,1,0.00000000,"2018-10-01 04:27:00",NULL,0
bfff83b47a5f434bb5f411ac28fef5ee,2,1,0.00000000,"2018-10-01 04:28:00",NULL,0
de11bf46be31427d9001ef79a4003db3,2,1,0.00000000,"2018-10-01 04:29:00",NULL,0
91744213019741ad8db8ce9eace1c8c2,2,1,0.00000000,"2018-10-01 04:30:00",NULL,0
e60f09ad10364adfa3ac96afd806901b,2,1,0.00000000,"2018-10-01 04:31:00",NULL,0
28f44a688d5a484988f140f84cfda3e1,2,1,0.00000000,"2018-10-01 04:32:00",NULL,0
59480ba426e1453aa3357f13e57a2475,2,1,0.00000000,"2018-10-01 04:33:00",NULL,0
47e6949ab85748028dd4e50f8ac1a545,2,1,0.00000000,"2018-10-01 04:34:00",NULL,0
8030004651284908afb8ca1dd9db0e69,2,1,0.00000000,"2018-10-01 04:35:00",NULL,0
801a7e96f9d54c6989bcdb999b335599,2,1,0.00000000,"2018-10-01 04:36:00",NULL,0
edbea740c13647fdb36231fbb55df619,2,1,0.00000000,"2018-10-01 04:37:00",NULL,0
82710385aa0b4a749b99423fc93f3797,2,1,0.00000000,"2018-10-01 04:38:00",NULL,0
593c17fd09154e0fb30e4a7d19927e57,2,1,0.00000000,"2018-10-01 04:39:00",NULL,0
d0da276d40d7479aa4fd0568c178273f,2,1,0.00000000,"2018-10-01 04:40:00",NULL,0
ee04720cd747473c89a311e6d5d49f01,2,1,0.00000000,"2018-10-01 04:41:00",NULL,0
690309cee52c43a4b03cb3911229b5be,2,1,0.00000000,"2018-10-01 04:42:00",NULL,0
528247db50e04111a0b2945eefd1982d,2,1,0.00000000,"2018-10-01 04:43:00",NULL,0
41018f05c2b64618b2cb4c46519af5bf,2,1,0.00000000,"2018-10-01 04:44:00",NULL,0
ded572f64c244399bfc52c2966d9506f,2,1,0.00000000,"2018-10-01 04:45:00",NULL,0
