SYMBOL,DATE_TIME,OPEN,HIGH,LOW,LAST,NUM_TRADES,BID,ASK,QUOTE_DATE,QUOTIM,QUOTEID
USD/JPY,"2018-11-13 11:17:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:17:00,3786479
USD/JPY,"2018-11-13 11:18:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:18:04,3786486
USD/JPY,"2018-11-13 11:19:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:19:04,3786493
USD/JPY,"2018-11-13 11:20:41",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:20:41,3786500
USD/JPY,"2018-11-13 11:21:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:21:00,3786507
USD/JPY,"2018-11-13 11:22:05",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:22:05,3786514
USD/JPY,"2018-11-13 11:23:03",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:23:03,3786521
USD/JPY,"2018-11-13 11:24:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:24:00,3786528
USD/JPY,"2018-11-13 11:25:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:25:00,3786535
USD/JPY,"2018-11-13 11:26:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:26:00,3786542
USD/JPY,"2018-11-13 11:27:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:27:00,3786549
USD/JPY,"2018-11-13 11:28:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:28:00,3786556
USD/JPY,"2018-11-13 11:29:03",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:29:03,3786563
USD/JPY,"2018-11-13 11:30:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:30:04,3786570
USD/JPY,"2018-11-13 11:31:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:31:00,3786577
USD/JPY,"2018-11-13 11:32:03",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:32:03,3786584
USD/JPY,"2018-11-13 11:33:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:33:00,3786591
USD/JPY,"2018-11-13 11:34:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:34:04,3786598
USD/JPY,"2018-11-13 11:35:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:35:00,3786605
USD/JPY,"2018-11-13 11:36:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:36:00,3786612
USD/JPY,"2018-11-13 11:37:05",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:37:05,3786619
USD/JPY,"2018-11-13 11:38:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:38:00,3786626
USD/JPY,"2018-11-13 11:39:03",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:39:03,3786634
USD/JPY,"2018-11-13 11:40:16",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:40:16,3786640
USD/JPY,"2018-11-13 11:41:07",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:41:07,3786647
USD/JPY,"2018-11-13 11:42:03",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:42:03,3786654
USD/JPY,"2018-11-13 11:43:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:43:00,3786661
USD/JPY,"2018-11-13 11:44:03",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:44:03,3786668
USD/JPY,"2018-11-13 11:45:24",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:45:24,3786675
USD/JPY,"2018-11-13 11:46:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:46:00,3786682
USD/JPY,"2018-11-13 11:47:03",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:47:03,3786689
USD/JPY,"2018-11-13 11:48:03",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:48:03,3786696
USD/JPY,"2018-11-13 11:49:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:49:04,3786703
USD/JPY,"2018-11-13 11:50:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:50:00,3786710
USD/JPY,"2018-11-13 11:51:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:51:00,3786717
USD/JPY,"2018-11-13 11:52:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:52:00,3786724
USD/JPY,"2018-11-13 11:53:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:53:00,3786731
USD/JPY,"2018-11-13 11:54:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:54:00,3786738
USD/JPY,"2018-11-13 11:55:20",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:55:20,3786745
USD/JPY,"2018-11-13 11:56:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:56:00,3786752
USD/JPY,"2018-11-13 11:57:03",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:57:03,3786759
USD/JPY,"2018-11-13 11:58:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:58:00,3786766
USD/JPY,"2018-11-13 11:59:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,11:59:00,3786773
USD/JPY,"2018-11-13 12:00:28",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:00:28,3786780
USD/JPY,"2018-11-13 12:01:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:01:04,3786787
USD/JPY,"2018-11-13 12:02:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:02:00,3786794
USD/JPY,"2018-11-13 12:03:03",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:03:03,3786801
USD/JPY,"2018-11-13 12:04:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:04:04,3786808
USD/JPY,"2018-11-13 12:05:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:05:00,3786815
USD/JPY,"2018-11-13 12:06:05",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:06:05,3786823
USD/JPY,"2018-11-13 12:07:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:07:00,3786829
USD/JPY,"2018-11-13 12:08:03",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:08:03,3786836
USD/JPY,"2018-11-13 12:09:03",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:09:03,3786843
USD/JPY,"2018-11-13 12:10:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:10:00,3786849
USD/JPY,"2018-11-13 12:11:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:11:04,3786856
USD/JPY,"2018-11-13 12:12:03",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:12:03,3786863
USD/JPY,"2018-11-13 12:13:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:13:00,3786870
USD/JPY,"2018-11-13 12:14:03",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:14:03,3786877
USD/JPY,"2018-11-13 12:15:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:15:00,3786884
USD/JPY,"2018-11-13 12:16:05",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:16:05,3786891
USD/JPY,"2018-11-13 12:17:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:17:04,3786898
USD/JPY,"2018-11-13 12:18:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:18:00,3786905
USD/JPY,"2018-11-13 12:19:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:19:00,3786912
USD/JPY,"2018-11-13 12:20:25",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:20:25,3786920
USD/JPY,"2018-11-13 12:21:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:21:00,3786926
USD/JPY,"2018-11-13 12:22:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:22:00,3786933
USD/JPY,"2018-11-13 12:23:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:23:00,3786940
USD/JPY,"2018-11-13 12:24:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:24:00,3786947
USD/JPY,"2018-11-13 12:25:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:25:00,3786954
USD/JPY,"2018-11-13 12:26:03",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:26:03,3786961
USD/JPY,"2018-11-13 12:27:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:27:00,3786968
USD/JPY,"2018-11-13 12:28:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:28:00,3786975
USD/JPY,"2018-11-13 12:29:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:29:00,3786982
USD/JPY,"2018-11-13 12:30:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:30:04,3786989
USD/JPY,"2018-11-13 12:31:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:31:04,3786997
USD/JPY,"2018-11-13 12:32:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:32:04,3787003
USD/JPY,"2018-11-13 12:33:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:33:00,3787010
USD/JPY,"2018-11-13 12:34:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:34:00,3787017
USD/JPY,"2018-11-13 12:35:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:35:00,3787024
USD/JPY,"2018-11-13 12:36:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:36:00,3787031
USD/JPY,"2018-11-13 12:37:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:37:00,3787038
USD/JPY,"2018-11-13 12:38:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:38:04,3787045
USD/JPY,"2018-11-13 12:39:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:39:04,3787052
USD/JPY,"2018-11-13 12:40:03",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:40:03,3787058
USD/JPY,"2018-11-13 12:41:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:41:00,3787064
USD/JPY,"2018-11-13 12:42:03",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:42:03,3787071
USD/JPY,"2018-11-13 12:43:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:43:00,3787078
USD/JPY,"2018-11-13 12:44:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:44:00,3787085
USD/JPY,"2018-11-13 12:45:21",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:45:21,3787094
USD/JPY,"2018-11-13 12:46:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:46:00,3787099
USD/JPY,"2018-11-13 12:47:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:47:04,3787106
USD/JPY,"2018-11-13 12:48:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:48:00,3787113
USD/JPY,"2018-11-13 12:49:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:49:00,3787120
USD/JPY,"2018-11-13 12:50:26",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:50:26,3787127
USD/JPY,"2018-11-13 12:51:03",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:51:03,3787134
USD/JPY,"2018-11-13 12:52:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:52:04,3787141
USD/JPY,"2018-11-13 12:53:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:53:04,3787148
USD/JPY,"2018-11-13 12:54:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:54:00,3787155
USD/JPY,"2018-11-13 12:55:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:55:00,3787162
USD/JPY,"2018-11-13 12:56:03",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:56:03,3787169
USD/JPY,"2018-11-13 12:57:03",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:57:03,3787176
USD/JPY,"2018-11-13 12:58:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:58:00,3787183
USD/JPY,"2018-11-13 12:59:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,12:59:04,3787190
USD/JPY,"2018-11-13 13:00:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:00:00,3787197
USD/JPY,"2018-11-13 13:01:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:01:00,3787204
USD/JPY,"2018-11-13 13:02:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:02:04,3787211
USD/JPY,"2018-11-13 13:03:03",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:03:03,3787218
USD/JPY,"2018-11-13 13:04:03",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:04:03,3787225
USD/JPY,"2018-11-13 13:05:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:05:00,3787232
USD/JPY,"2018-11-13 13:06:03",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:06:03,3787239
USD/JPY,"2018-11-13 13:07:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:07:00,3787245
USD/JPY,"2018-11-13 13:08:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:08:04,3787251
USD/JPY,"2018-11-13 13:09:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:09:04,3787258
USD/JPY,"2018-11-13 13:10:25",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:10:25,3787266
USD/JPY,"2018-11-13 13:11:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:11:00,3787272
USD/JPY,"2018-11-13 13:12:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:12:00,3787279
USD/JPY,"2018-11-13 13:13:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:13:04,3787286
USD/JPY,"2018-11-13 13:14:03",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:14:03,3787293
USD/JPY,"2018-11-13 13:15:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:15:04,3787300
USD/JPY,"2018-11-13 13:16:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:16:00,3787307
USD/JPY,"2018-11-13 13:17:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:17:04,3787314
USD/JPY,"2018-11-13 13:18:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:18:04,3787321
USD/JPY,"2018-11-13 13:19:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:19:04,3787328
USD/JPY,"2018-11-13 13:20:08",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:20:08,3787335
USD/JPY,"2018-11-13 13:21:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:21:00,3787342
USD/JPY,"2018-11-13 13:22:03",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:22:03,3787349
USD/JPY,"2018-11-13 13:23:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:23:04,3787356
USD/JPY,"2018-11-13 13:24:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:24:04,3787363
USD/JPY,"2018-11-13 13:25:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:25:00,3787370
USD/JPY,"2018-11-13 13:27:03",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:27:03,3787377
USD/JPY,"2018-11-13 13:28:05",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:28:05,3787384
USD/JPY,"2018-11-13 13:29:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:29:00,3787391
USD/JPY,"2018-11-13 13:30:24",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:30:24,3787398
USD/JPY,"2018-11-13 13:31:05",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:31:05,3787405
USD/JPY,"2018-11-13 13:32:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:32:00,3787412
USD/JPY,"2018-11-13 13:33:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:33:04,3787419
USD/JPY,"2018-11-13 13:34:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:34:04,3787426
USD/JPY,"2018-11-13 13:35:21",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:35:21,3787434
USD/JPY,"2018-11-13 13:36:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:36:00,3787440
USD/JPY,"2018-11-13 13:37:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:37:00,3787446
USD/JPY,"2018-11-13 13:38:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:38:00,3787454
USD/JPY,"2018-11-13 13:39:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:39:00,3787460
USD/JPY,"2018-11-13 13:40:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:40:04,3787468
USD/JPY,"2018-11-13 13:41:03",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:41:03,3787474
USD/JPY,"2018-11-13 13:42:05",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:42:05,3787481
USD/JPY,"2018-11-13 13:43:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:43:00,3787488
USD/JPY,"2018-11-13 13:44:06",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:44:06,3787495
USD/JPY,"2018-11-13 13:45:22",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:45:22,3787502
USD/JPY,"2018-11-13 13:46:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:46:00,3787509
USD/JPY,"2018-11-13 13:47:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:47:04,3787516
USD/JPY,"2018-11-13 13:48:06",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:48:06,3787523
USD/JPY,"2018-11-13 13:49:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:49:00,3787530
USD/JPY,"2018-11-13 13:50:27",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:50:27,3787537
USD/JPY,"2018-11-13 13:51:05",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:51:05,3787544
USD/JPY,"2018-11-13 13:52:09",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:52:09,3787551
USD/JPY,"2018-11-13 13:53:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:53:00,3787558
USD/JPY,"2018-11-13 13:54:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:54:04,3787565
USD/JPY,"2018-11-13 13:56:06",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:56:06,3787572
USD/JPY,"2018-11-13 13:57:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:57:04,3787579
USD/JPY,"2018-11-13 13:58:11",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:58:11,3787586
USD/JPY,"2018-11-13 13:59:06",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,13:59:06,3787593
USD/JPY,"2018-11-13 14:00:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:00:00,3787600
USD/JPY,"2018-11-13 14:01:06",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:01:06,3787607
USD/JPY,"2018-11-13 14:02:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:02:00,3787614
USD/JPY,"2018-11-13 14:03:07",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:03:07,3787622
USD/JPY,"2018-11-13 14:04:06",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:04:06,3787628
USD/JPY,"2018-11-13 14:05:28",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:05:28,3787635
USD/JPY,"2018-11-13 14:06:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:06:00,3787642
USD/JPY,"2018-11-13 14:07:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:07:00,3787649
USD/JPY,"2018-11-13 14:08:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:08:00,3787656
USD/JPY,"2018-11-13 14:09:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:09:00,3787663
USD/JPY,"2018-11-13 14:10:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:10:00,3787670
USD/JPY,"2018-11-13 14:11:05",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:11:05,3787677
USD/JPY,"2018-11-13 14:12:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:12:04,3787684
USD/JPY,"2018-11-13 14:13:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:13:00,3787691
USD/JPY,"2018-11-13 14:14:08",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:14:08,3787698
USD/JPY,"2018-11-13 14:15:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:15:04,3787705
USD/JPY,"2018-11-13 14:16:03",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:16:03,3787712
USD/JPY,"2018-11-13 14:17:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:17:04,3787719
USD/JPY,"2018-11-13 14:18:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:18:00,3787726
USD/JPY,"2018-11-13 14:19:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:19:04,3787733
USD/JPY,"2018-11-13 14:20:24",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:20:24,3787740
USD/JPY,"2018-11-13 14:21:05",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:21:05,3787747
USD/JPY,"2018-11-13 14:22:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:22:04,3787754
USD/JPY,"2018-11-13 14:23:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:23:00,3787761
USD/JPY,"2018-11-13 14:24:05",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:24:05,3787768
USD/JPY,"2018-11-13 14:25:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:25:00,3787775
USD/JPY,"2018-11-13 14:26:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:26:00,3787782
USD/JPY,"2018-11-13 14:27:05",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:27:05,3787789
USD/JPY,"2018-11-13 14:28:06",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:28:06,3787796
USD/JPY,"2018-11-13 14:29:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:29:00,3787803
USD/JPY,"2018-11-13 14:30:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:30:04,3787810
USD/JPY,"2018-11-13 14:31:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:31:04,3787817
USD/JPY,"2018-11-13 14:32:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:32:04,3787824
USD/JPY,"2018-11-13 14:33:01",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:33:01,3787831
USD/JPY,"2018-11-13 14:34:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:34:04,3787838
USD/JPY,"2018-11-13 14:35:16",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:35:16,3787845
USD/JPY,"2018-11-13 14:36:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:36:04,3787853
USD/JPY,"2018-11-13 14:37:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:37:00,3787859
USD/JPY,"2018-11-13 14:38:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:38:04,3787866
USD/JPY,"2018-11-13 14:39:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:39:00,3787873
USD/JPY,"2018-11-13 14:40:18",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:40:18,3787880
USD/JPY,"2018-11-13 14:41:01",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:41:01,3787887
USD/JPY,"2018-11-13 14:42:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:42:00,3787894
USD/JPY,"2018-11-13 14:43:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:43:00,3787901
USD/JPY,"2018-11-13 14:44:00",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:44:00,3787908
USD/JPY,"2018-11-13 14:45:19",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:45:19,3787915
USD/JPY,"2018-11-13 14:47:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:47:04,3787922
USD/JPY,"2018-11-13 14:48:04",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:48:04,3787929
USD/JPY,"2018-11-13 14:49:03",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:49:03,3787936
USD/JPY,"2018-11-13 14:50:21",NULL,113.695,113.695,NULL,NULL,113.69,113.7,2018-11-13,14:50:21,3787943
